"teamNum","matchNum","alliance","driveStation","startLocation","preload","mobility","autoPickups","autoFailedPickups","autoCones","autoCubes","autoBalance","communityPickups","neutralPickups","singlePickups","doublePickups","supercharged","teleopCones","teleopCubes","shuttle","teleopBalance","buddyClimb","driver","scoutName","comments","scoredT","scoredA","scoredCones","scoredCubes","totalPickups","scoredLowT","scoredMidT","scoredHighT","scoredLowA","scoredMidA","scoredHighA","scoredTCones","scoredTCubes","scoredACones","scoredACubes","pointsT","pointsA","pointsE","ct","pointsTotal"
360,96,"b","b3",3,"cone",TRUE,"4","4","9","8","na",0,0,6,0,0,"3,4,10,12,13","NA",0,"engage",FALSE,5,"sfikas","solid 2-piece clear-side auton. medium speed but direct cycles to chute for cones and cubes. no misses but dropped a cube near endgame.
",5,2,6,1,7,0,3,2,0,0,2,5,0,1,1,19,15,10,27,44
604,96,"r","r2",3,"cone",TRUE,"NA","NA","9,1","NA","na",0,2,8,0,0,"4,3,10,12,21,23,22,20","2,11",0,"engage",FALSE,4,"minear","Pretty fast cycle times. Never cycled over the charge station. Attempted 2 piece auton but the second fell to a hybrid node and partially stuck out.
",10,2,10,2,12,4,3,3,0,0,2,8,2,2,0,32,15,10,13.5,57
5409,96,"r","r3",2,"cone",TRUE,"3","3","15","NA","engage",0,2,3,0,0,"6,16,13","5,14",0,"engage",FALSE,2,"Duhe","- double engage- somewhat choppy driving- somewhat inconsistent scoring- dropped one, failed pickup of another in same time, trouble on third attempt (ultimately successful), likely wasted a cycle- decent speed- aiming a bit slow- drove, seemingly with intent, towards piece in blue community for a few seconds (did not actually pick it up though, likely realized while driving)
",5,1,4,2,6,0,3,2,0,1,0,3,2,1,0,19,19,10,27,48
3620,97,"b","b1",2,"cone",TRUE,"NA","NA","4","NA","engage",0,0,0,7,0,"7,6,18,16,15,27","14",0,"engage",FALSE,3,"Ha","Decent manueverability, but they still experienced a good amount of traffic in the loading zone. They were not really defended, but they played a little bit of defense. 
",7,1,7,1,8,1,4,2,0,0,1,6,1,1,0,24,21,10,19.286,55
2974,97,"r","r2",3,"cone",TRUE,"1,2","1,2","1","2,19","na",0,0,3,5,0,"4,15,13,25","14,21,22,20",0,"dock",FALSE,4,"minear","Pretty fast cycle times and could grab from the ground and both substations. Did cycle over the charge station. Tried to engage but the 3rd alliance member tried to get with them and they ended up just docking. 
",8,3,5,6,11,4,3,1,1,0,2,4,4,1,2,22,18,8,16.875,48
2403,97,"b","b3",1,"cube",TRUE,"NA","NA","NA","2","na",1,0,5,0,0,"NA","5,17,19",0,"engage",FALSE,2,"sfikas","only scored cubes. prefers to pick up from chute. multiple goofy misplacements, such as dropping a cube in an already filled node and accidentally grabbing another node's cone in an attempt to fix it.
",3,1,0,4,4,1,1,1,0,0,1,0,3,0,1,10,9,10,45,29
176,97,"b","b3",3,"cone",TRUE,"1,2","1,2","9","8,25","na",0,0,1,7,0,"3,1,10,12,13","11,19,26",0,"engage",FALSE,5,"harold","excellent driving and scoring. scored very consistently and effeciently. climbed in the end as well. 
",8,3,6,5,11,2,4,2,1,0,2,5,3,1,2,26,18,10,16.875,54
6420,97,"r","r3",1,"cone",TRUE,"NA","NA","27","NA","na",0,0,0,5,0,"3,10,12,21","11",0,"dock",FALSE,2,"Duhe","- fell off charge station at end, preventing triple engage- intake very unreliable at start, got many first attempt intakes near end (still wasted ~ 25-30 seconds though)
",5,1,5,1,6,1,3,1,1,0,0,4,1,1,0,16,6,8,27,30
5895,97,"r","r1",2,"cone",FALSE,"2","2","6","NA","engage",0,1,7,0,0,"7,9,18,16,26,25","5,8,17",0,"fail",FALSE,4,"Pozo","Really fast but tehy hit walls near chute. Near instant scoring but their weakest area is the lwo nodes. Missed the climb so team only got 3 r pts. Can be dangerous w/ a shelf bot on the other side 
",9,1,7,3,10,2,3,4,0,0,1,6,3,1,0,33,18,0,15,51
5988,98,"r","r2",3,"cube",TRUE,"NA","NA","NA","20","na",0,2,2,0,0,"NA","19,21,27,24",0,"engage",FALSE,2,"minear","Just pushed cubes into the hybrid nodes. Were able to cycle over the charge station. Easy to get an engagement.
",4,1,0,5,5,4,0,0,1,0,0,0,4,0,1,8,6,10,33.75,24
384,98,"b","b2",2,"cube",TRUE,"NA","NA","NA","5","engage",1,1,1,4,0,"7,6,15,16","8,17",0,"engage",FALSE,4,"harold","mostly a shelf cycler, but can intake from the ground as well. there was one instance of driver indecision where they waited for one of their teammates to exit the community before they entered. 
",6,1,4,3,7,0,3,3,0,0,1,4,2,0,1,24,21,10,22.5,55
9076,98,"r","r1",1,"cone",TRUE,"NA","NA","19","NA","na",1,3,0,0,0,"NA","26,27,25",0,"engage",FALSE,1,"Ha","Intake requires a lot of luck and precision. Also its not working. They played decent defense but at the same time they defended against their own team. 
",3,1,1,3,4,3,0,0,1,0,0,0,3,1,0,6,6,10,45,22
3679,98,"r","r3",1,"cube",TRUE,"NA","NA","NA","8","na",2,4,3,0,0,"NA","2,23,25,11,26,14",0,"engage",FALSE,2,"Duhe","- triple engage- inconsistent cube shooter (undershoots)- decent cube placing
",6,1,0,7,7,3,2,1,0,0,1,0,6,0,1,17,9,10,22.5,36
6090,98,"b","b3",3,"cone",TRUE,"NA","NA","9","NA","na",0,0,0,8,0,"1,3,4,22,12,10","2",0,"na",FALSE,5,"sfikas","clean, direct shelf cycles for both cones and cubes. medium-fast bot. favored returning on cable side and never went over charge station. no attempt to dock.
",7,1,7,1,8,1,2,4,0,0,1,6,1,1,0,28,9,0,19.286,37
597,98,"r","r1",2,"cube",FALSE,"NA","NA","NA","5","engage",0,2,2,0,0,"7,9,6,4","NA",0,"engage",FALSE,3,"Pozo","Had trouble intaking at first but it eventually got better. They go to the side of the chute letteing their human player drop a cone s.t. it lands vetically, then they pick it up. Like going over the charge station to avoid interaction
",4,1,4,1,5,0,0,4,0,0,1,4,0,0,1,20,18,10,33.75,48
1072,99,"r","r3",3,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,5,0,"NA","24,26,25,27,23",0,"engage",FALSE,3,"Duhe","- double engage- sometimes had a bit of trouble extaking- only cubes?
",5,1,0,6,6,5,0,0,0,0,1,0,5,0,1,10,9,10,27,29
4779,99,"r","r2",1,"cone",TRUE,"NA","NA","9","NA","na",0,1,0,5,0,"7,1,3,4,6","8",0,"engage",FALSE,3,"minear","Average. Didn't cycle over the charge station. Grabbed mostly from the double substation.
",6,1,6,1,7,0,0,6,0,0,1,5,1,1,0,30,9,10,22.5,49
910,99,"b","b2",1,"cone",FALSE,"1","1","NA","2","na",0,0,1,4,0,"3,6,13,15","22",0,"engage",FALSE,4,"harold","dropped a cone in auton. mostly shelf cycler but can pick up from the ground.
",5,1,4,2,6,1,2,2,0,0,1,4,1,0,1,18,6,10,27,34
4039,99,"b","b3",2,"cone",TRUE,"3","3","4","5","engage",0,1,6,0,0,"1,10,12","11,20,21",0,"engage",FALSE,4,"sfikas","nice high cone+cube pickup engage auton. fast cycles to chute for pieces, but rare drops and misses.
",6,2,4,4,8,2,3,1,0,0,2,3,3,1,1,18,27,10,22.5,55
5024,99,"r","r1",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,7,0,"15,18,16,13","17,14,27",0,"park",FALSE,4,"Pozo","pinch cubes from shelf but let human player drop cnes from shelf into them. Can evade defense fairly well and they really like scoring mid.
",7,1,4,4,8,1,6,0,0,0,1,4,3,0,1,20,21,0,19.286,41
930,99,"b","b1",3,"cone",TRUE,"4,3","4,3","18","27,8","na",1,0,8,0,0,"9,7,16","17,14,26,24,23,22",0,"na",FALSE,4,"Ha","Very good manuerverability, they are quite fast and a good scorer who can go through all three lanes. 
",9,3,4,8,12,4,3,2,1,1,1,3,6,1,2,27,16,0,15,43
5618,100,"b","b2",3,"cube",TRUE,"NA","NA","NA","8","na",0,2,0,0,0,"24,23","NA",0,"engage",FALSE,1,"harold","slow intake, slow robot. pincher mechanism seemed to break during the match. 
",2,1,2,1,3,2,0,0,0,0,1,2,0,0,1,4,9,10,67.5,23
9125,100,"r","r2",1,"cube",TRUE,"NA","NA","NA","8","na",0,0,0,4,0,"3,1,4,6","NA",0,"engage",FALSE,2,"minear","Slow and top heavy. Didn't cycle over the charge station.
",4,1,4,1,5,0,0,4,0,0,1,4,0,0,1,20,9,10,33.75,39
6672,100,"b","b1",1,"cone",TRUE,"NA","NA","10","NA","na",0,0,11,0,0,"9,7,16,13,15","8,26,25,27,17,14",0,"engage",FALSE,4,"Ha","Got defended a few times. Possibly go for high nodes if possible? good timing on the climb. Need to have more evasive manuevers. 
",11,1,6,6,12,3,5,3,0,1,0,5,6,1,0,36,7,10,12.273,53
4561,100,"b","b3",2,"cube",TRUE,"NA","NA","NA","5","na",0,1,0,0,0,"NA","2",0,"engage",FALSE,1,"sfikas","THIS DRIVER IS BALLS. the auton performed better than them. wandered around neutral zone, one slow pickup and placememnt from there, rest of game spent fumbling for a single piece at human zone. they are the reason we lost this match.
",1,1,0,2,2,0,0,1,0,0,1,0,1,0,1,5,9,10,135,24
6352,100,"r","r3",2,"cube",TRUE,"NA","NA","NA","5","dock",0,1,0,3,0,"10,15","11,14",0,"engage",FALSE,2,"Duhe","- large footprint when aiming- double engage- takes some time to aim- unreliable intake
",4,1,2,3,5,0,4,0,0,0,1,2,2,0,1,12,19,10,33.75,41
987,100,"r","r1",3,"cone",TRUE,"1,2","1,2","12,19","2","na",1,2,6,0,0,"9,7,18,16,15","5,17,24",0,"park",FALSE,5,"Pozo","Really fast pickups from chute and they go high mid low. Can evade defense and know how to impede otehr teams w/o getting fouls called on them. Try to get as many cycles as possible even if it means not getting on the charge station
",8,3,7,4,11,1,4,3,1,1,1,5,3,2,1,29,16,0,16.875,45
1745,101,"r","r3",3,"cone",TRUE,"3","3","10","NA","na",0,1,7,0,0,"4,1,21,12","20,2,11,17",0,"engage",FALSE,5,"Duhe","- quick double engage at last second- consistent scoring- good speed
",8,1,5,4,9,2,3,3,0,1,0,4,4,1,0,28,7,10,16.875,45
6823,101,"b","b1",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,7,0,"16,9,18,6,15","NA",0,"engage",FALSE,2,"Ha","Arm is very shaky and can lose pieces quite easily. They move pretty well, but they don't manuever until they get into the commnity so it takes them some extra time to get aligned. 
",5,1,5,1,6,0,3,2,0,0,1,5,0,0,1,19,21,10,27,50
1414,101,"r","r2",2,"cone",TRUE,"NA","NA","6","NA","engage",0,3,4,0,0,"4,13,15","5,24,14,23",0,"engage",FALSE,3,"Poon","Can score accurately but cannot intake efficiently. Alright teleop. 
",7,1,4,4,8,2,3,2,0,0,1,3,4,1,0,23,21,10,19.286,54
4693,101,"r","r1",1,"cube",TRUE,"NA","NA","NA","8","na",0,0,0,3,0,"9,7","NA",0,"park",FALSE,2,"Pozo","really struggled picking off cones from the shelf and they then dropped it . Teammates kicked them off the charge station. I would not pick them 
",2,1,2,1,3,0,0,2,0,0,1,2,0,0,1,10,9,0,67.5,19
3937,101,"b","b3",1,"cone",TRUE,"1","1","1","2","na",0,0,9,0,0,"16,12,10,4,13","21,20,19,24",0,"park",FALSE,5,"sfikas","I like this bot. It's a nice refresher after the abhorrence I witnessed last match. fast cycles to chute for both cones and cubes, no misplaces or drops. quick, solid 2-piece auton.
",9,2,6,5,11,4,4,1,0,0,2,5,4,1,1,25,15,0,15,40
3604,101,"b","b2",3,"cone",TRUE,"1,2","1,2","NA","27","na",0,1,8,0,0,"NA","8,25,17,14,26,24,23,22,21",0,"engage",FALSE,3,"novinski","really fast everything, should have prioritized higher nodes,got a good double balance, really good at those low cones
",9,1,0,10,10,6,2,1,1,0,0,0,9,0,1,23,6,10,15,39
4020,102,"b","b1",2,"cone",TRUE,"NA","NA","4","NA","engage",0,1,0,3,0,"6,3,7","2",0,"na",FALSE,1,"santiago","had two quick cycles then it died
",4,1,4,1,5,0,0,4,0,0,1,3,1,1,0,20,21,0,33.75,41
1599,102,"r","r2",1,"cube",TRUE,"NA","NA","NA","8","na",0,2,2,1,0,"16,15","5,22,17",0,"na",FALSE,3,"Miele","Robot itself is just slow and has trouble reaching the high nodes. Driver still does a good job with the robot 
",5,1,2,4,6,1,3,1,0,0,1,2,3,0,1,16,9,0,27,25
587,102,"b","b2",3,"cone",TRUE,"1","1","9","NA","na",2,1,2,3,0,"7,6,18,15","8,5,17,14",0,"dock",FALSE,3,"gordon","fast intake and accurate scoring. takes a little bit to extend arm to score on top node though. engaged auton with only 2 seconds left
",8,1,5,4,9,0,4,4,0,0,1,4,4,1,0,32,9,8,16.875,49
4175,102,"b","b3",1,"cone",FALSE,"NA","NA","1","NA","na",0,0,0,0,0,"NA","NA",0,"park",FALSE,2,"harold","played defense for the majority of the match. it was decent defense. it has an intake and all that, so I do not know why they were not using  it.
",0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,6
469,102,"r","r1",2,"cone",TRUE,"NA","NA","6","NA","engage",0,0,0,2,0,"25,26","NA",0,"park",FALSE,3,"novinski","mechanism gets stuck in the upward position, sevral times they died and permanently died at 56 seconds, they couldn't place higher than hybrid nodes during teleop
",2,1,3,0,3,2,0,0,0,0,1,2,0,1,0,4,21,0,67.5,25
1241,103,"r","r3",2,"cone",TRUE,"NA","NA","6","NA","engage",1,2,3,0,0,"22,4,1,10","5,11,2",0,"engage",FALSE,4,"santiago","really smooth cycles except it had a slow arm. 
",7,1,5,3,8,1,2,4,0,0,1,4,3,1,0,28,21,10,19.286,59
5152,103,"b","b2",3,"cube",FALSE,"1","1","NA","8","na",0,0,0,6,0,"9,7,16,18","17",0,"engage",FALSE,3,"gordon","dropped 3 or 4 cones and intake was slow to score
",5,1,4,2,6,0,3,2,0,0,1,4,1,0,1,19,6,10,27,35
5089,103,"b","b3",1,"cube",TRUE,"NA","NA","NA","11","na",0,2,0,0,0,"NA","26,24",0,"engage",FALSE,1,"horvat","really struggled picking up cubes but never played defense
",2,1,0,3,3,2,0,0,0,1,0,0,2,0,1,4,7,10,67.5,21
694,103,"r","r2",3,"cone",TRUE,"1","1","20","NA","na",3,1,4,0,0,"3,6,4,1,9,7","2,11,21",0,"fail",FALSE,4,"miele","scored two auton pieces in same hybrid node then fixed it later on. Very sololid intake and scoring on high and mid is pretty good but driver could be a bit more confident
",9,1,7,3,10,1,1,7,1,0,0,6,3,1,0,40,6,0,15,46
1983,103,"r","r3",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,2,0,"23,19","NA",0,"fail",FALSE,2,"Kim","Uses the shelf to pickup cones. Was inaccurate and resulted to playing defense and pushing game pieces. Lots of traffic in the community. Only placed cones in hybrid nodes
",2,1,2,1,3,2,0,0,0,0,1,2,0,0,1,4,21,0,67.5,25
5419,103,"r","r1",1,"cone",TRUE,"4,3","4,3","18","17","na",1,2,5,0,0,"16,15,13,21,25","14,26",1,"na",FALSE,3,"novinski","it's a cube and cone shooter that's really fast, missed two pieces later on, can go over the charge station no problem, tried for a double balance but didn't get it
",7,2,6,3,9,3,4,0,0,2,0,5,2,1,1,18,11,0,19.286,29
3668,104,"b","b2",2,"cone",TRUE,"NA","NA","4","NA","na",1,0,2,0,0,"NA","2,11,14,23",0,"engage",FALSE,3,"gordon","intake would drop a lot of cubes. could only pick up cubes
",4,1,1,4,5,1,2,1,0,0,1,0,4,1,0,13,9,10,33.75,32
2230,104,"b","b3",1,"cube",TRUE,"4","4","1","2","na",0,0,6,0,0,"3,12,19,10,21","11",0,"engage",FALSE,4,"santiago","strong when played defense against and can also score really efficiently
",6,2,6,2,8,2,3,1,0,0,2,5,1,1,1,18,15,10,22.5,43
604,104,"b","b3",3,"cone",TRUE,"NA","NA","9","NA","na",1,2,7,0,0,"7,6,16,15,18,26","8,17,25,27",0,"engage",FALSE,5,"horvat","quick and accurate in scoring, but auton waas a bit messed up
",10,1,7,4,11,3,4,3,0,0,1,6,4,1,0,33,9,10,13.5,52
9244,104,"r","r3",3,"cube",TRUE,"NA","NA","NA","NA","na",0,0,0,0,0,"NA","NA",0,"dock",FALSE,3,"Kim","Potential malfunction lead to them only playing defense. Auton only showed mobility, though they preloaded a cube. Defense was ok.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,11
1683,104,"r","r2",1,"cone",TRUE,"4","4","9","8","na",1,1,0,6,0,"7,4,3,20,1,12","5,2",0,"park",FALSE,4,"Miele","Robot is really fast across the field and grabbing cones from shelf. Driver saw where traffic was in community and quickly changed directions. Field broke so no climb
",8,2,7,3,10,1,1,6,0,0,2,6,2,1,1,35,15,0,16.875,50
2240,104,"r","r1",2,"cone",FALSE,"NA","NA","6","NA","engage",0,0,0,7,0,"27,26,25,24,23","NA",0,"park",FALSE,3,"novinski","""supercharged"" a few nodes, Their shelf pickup is actually pretty fast, tried for a double balance nut failed
",5,1,6,0,6,5,0,0,0,0,1,5,0,1,0,10,18,0,27,28
9007,105,"b","b3",1,"cone",TRUE,"NA","NA","19","NA","na",1,0,4,0,0,"10,3,12","11",0,"fail",FALSE,2,"santiago","missed cones put in the ground substation. slow and couldnt maneuver around robots
",4,1,4,1,5,0,3,1,1,0,0,3,1,1,0,14,6,0,33.75,20
2489,105,"b","b3",3,"cube",TRUE,"NA","NA","NA","NA","na",0,1,5,0,0,"NA","27,25,26,24,23,22",0,"fail",FALSE,2,"horvat","fast intake but didn't work a couple of times. speedy.
",6,0,0,6,6,6,0,0,0,0,0,0,6,0,0,12,3,0,22.5,15
1923,105,"r","r2",1,"cube",TRUE,"4,3,2","4,3,2","NA","NA","engage",0,0,8,0,0,"NA","2,5,8,19,20,21,26,25,23,24,27,22,11,17,14",3,"engage",FALSE,5,"miele","literally did everything for their alliance. Filled out every cube slot with time to spare. Driver is fast and efficient grabbing cubes and scoring. 3 piece auton all shot into community then engaged. Very good ferry bot.
",15,0,0,15,15,9,3,3,0,0,0,0,15,0,0,42,15,10,9,67
5895,105,"b","b2",2,"cone",TRUE,"2","2","6","NA","na",0,1,3,0,0,"7,4,3","NA",0,"dock",FALSE,3,"gordon","able to score on all nodes. mainly picked up from chute or ground
",3,1,4,0,4,0,0,3,0,0,1,3,0,1,0,15,9,8,45,32
7018,105,"r","r1",3,"cube",FALSE,"NA","NA","NA","20","na",0,0,0,0,0,"NA","NA",0,"fail",FALSE,1,"novinski","either don't have an intake or it doesn't work, tried to play defense but they're too slow
",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,3
4122,105,"r","r3",1,"cone",FALSE,"NA","NA","9","NA","na",0,0,0,4,0,"1,3,4,6","NA",0,"engage",FALSE,4,"Kim","Intakes cones at shelf and place in high nodes. Can cross charge station. Moved smoothly between substations and community.
",4,1,5,0,5,0,0,4,0,0,1,4,0,1,0,20,6,10,33.75,36
9075,106,"b","b1",1,"cube",FALSE,"NA","NA","NA","20","na",0,1,2,0,0,"NA","19,21,22",0,"engage",FALSE,2,"santiago","slow movement couldnt avoid enemies defense
",3,1,0,4,4,3,0,0,1,0,0,0,3,0,1,6,3,10,45,19
3655,106,"r","r2",2,"cube",FALSE,"NA","NA","NA","5","engage",0,0,6,0,0,"3,6,4,15,13","23",0,"engage",FALSE,3,"Miele","Very consitant rythm. Very good at scoring high cones. Has a little trouble picking up floor cubes but can still do it.
",6,1,5,2,7,1,2,3,0,0,1,5,1,0,1,23,18,10,22.5,51
597,106,"b","b3",2,"cube",TRUE,"NA","NA","NA","5","engage",2,1,3,0,0,"6,4,9","NA",0,"na",FALSE,2,"horvat","missed three cone scoring. not very fast.
",3,1,3,1,4,0,0,3,0,0,1,3,0,0,1,15,21,0,45,36
2403,106,"b","b2",3,"cube",TRUE,"1","1","NA","8,27","na",0,0,6,0,0,"NA","26,25,23,24,22",0,"engage",FALSE,3,"gordon","auton scored on lowest node and almost fell out. ran into a lot of teamates when scoring
",5,2,0,7,7,5,0,0,1,0,1,0,5,0,2,10,12,10,27,32
2656,106,"r","r3",1,"cube",FALSE,"NA","NA","NA","19","na",0,1,0,0,0,"NA","27,26",0,"engage",FALSE,3,"Kim","Only placed on hybrid nodes with cubes. Played defense a majority of the time. Did not attempt to go to substation. Got physical with other robots.
",2,1,0,3,3,2,0,0,1,0,0,0,2,0,1,4,3,10,67.5,17
2539,106,"r","r1",1,"cone",TRUE,"2","2","1","NA","na",1,0,7,0,0,"9,7,18,16,13","2,8,17,20",0,"park",FALSE,3,"novinski","just really good, the auton could have been better, but they cycle fast and they don't hit their own teamates
",9,1,6,4,10,1,4,4,0,0,1,5,4,1,0,34,9,0,15,43
176,107,"r","r2",3,"cone",TRUE,"1,2","1,2","1","2,11","dock",0,0,2,5,0,"3,10,12,13","14,5",0,"na",FALSE,5,"Miele","Smooth and extremely fast cycling. Instatly picks up cones from shelf and cubes from ground then instantly scores them. Got hit and disabled and maybe broken and died for 1/3 of the match but still carried their alliance.
",6,3,5,4,9,0,4,2,0,1,2,4,2,1,2,22,29,0,22.5,51
3374,107,"b","b2",2,"cone",TRUE,"NA","NA","6","NA","engage",0,0,0,2,0,"15","5",0,"engage",FALSE,2,"gordon","decent speed but driver was not super precise. took about 20 seconds to score one peice. intake did not grab pieces very well
",2,1,2,1,3,0,1,1,0,0,1,1,1,1,0,8,21,10,67.5,39
5913,107,"b","b1",1,"cone",TRUE,"4,3","4,3","20","11","na",0,0,5,0,0,"10,1,3,12,19,21","NA",0,"na",FALSE,4,"santiago","almost filed out an entire section by itself. quick cycles 
",6,2,7,1,8,2,2,2,1,1,0,6,0,1,1,20,10,0,22.5,30
135,107,"b","b3",3,"cube",TRUE,"NA","NA","NA","8","na",1,0,6,0,0,"9,7,27","26,25,24,23",0,"engage",FALSE,4,"horvat","missed a cone score but overall good and quick
",7,1,3,5,8,5,0,2,0,0,1,3,4,0,1,20,9,10,19.286,39
5411,107,"r","r1",2,"cone",TRUE,"NA","NA","6","NA","engage",0,0,0,5,0,"4,9,15","8",0,"engage",FALSE,3,"novinski","a bit slow but a decent bot, slow on outaking in particular, goes over the charge station with no dificulty, loses time from collisions
",4,1,4,1,5,0,1,3,0,0,1,3,1,1,0,18,21,10,33.75,49
9076,107,"r","r3",1,"cone",FALSE,"NA","NA","26","NA","na",0,1,1,0,0,"NA","27,25",0,"na",FALSE,1,"Kim","The driver had a hard time moving about the field and lining up in the community. Only placed pieces in hybrid nodes. Was involved in a crash that resulted in itself and an ally incapacitated.
",2,1,1,2,3,2,0,0,1,0,0,0,2,1,0,4,3,0,67.5,7
930,108,"b","b3",3,"cone",TRUE,"2,1","2,1","18","17,8","na",0,0,7,0,0,"1,3,10,12","26,19,21",0,"engage",FALSE,5,"santiago","really good movement and driver was smart. quick cycles and was able to avoid danger
",7,3,5,5,10,3,2,2,0,2,1,4,3,1,2,22,17,10,19.286,49
1072,108,"b","b2",1,"cube",FALSE,"NA","NA","NA","2","na",0,0,0,5,0,"6,4,3,16,26","24",0,"engage",FALSE,4,"gordon","good speed and overall good pilot but sometimes would take a while to grabe pieces from shelf. very reliable scoring
",6,1,5,2,7,2,1,3,0,0,1,5,1,0,1,22,6,10,22.5,38
4561,108,"b","b3",2,"cube",TRUE,"NA","NA","NA","5","engage",0,2,5,0,0,"9,7,16,24,26","14,23",0,"engage",FALSE,4,"horvat","quick but had trouble aiming at times
",7,1,5,3,8,3,2,2,0,0,1,5,2,0,1,22,21,10,19.286,53
384,108,"r","r3",2,"cube",TRUE,"NA","NA","NA","5","engage",0,1,2,4,0,"3,10,12,19","2,11",0,"engage",FALSE,4,"Kim","There was a slight hiccup at the substations. They can pickup cubes from the ground and cones from the shelf. They placed a supercharged cube though the board was not full. Can cross the charge station.
",6,1,4,3,7,1,3,2,0,0,1,4,2,0,1,21,21,10,22.5,52
6420,108,"r","r2",3,"cone",TRUE,"NA","NA","1","NA","na",0,0,0,5,0,"4,6,13,15","14",0,"engage",FALSE,4,"miele","especially good at cones but is okay with cubes. quick scoring on high and mid
",5,1,5,1,6,0,3,2,0,0,1,4,1,1,0,19,9,10,27,38
360,107,"r","r1",1,"cone",TRUE,"4","4","9","8","na",0,0,6,0,0,"7,18,16","26,27,25",0,"engage",FALSE,3,"novinski","solid bot, but cubes from the schute take a bit to actually intake,should be placing in higher nodes more, driver could be better at avoiding other bots
",6,2,4,4,8,3,2,1,0,0,2,3,3,1,1,17,15,10,22.5,42
6090,109,"b","b3",3,"cone",TRUE,"NA","NA","9","8","na",0,0,0,4,0,"18,6,7,16","NA",0,"na",FALSE,3,"horvat","robot very stable until it got tipped over. missed a cone in auton and a cube in teleop. good overall
",4,2,5,1,6,0,2,2,0,0,2,4,0,1,1,16,15,0,33.75,31
1218,109,"b","b2",3,"cube",TRUE,"3","3","4","NA","na",0,0,0,4,0,"1,3,10","5,11",0,"engage",FALSE,4,"santiago","really efficient arm and cycle but if it goes to fast it starts to tip
",5,1,4,2,6,0,2,3,0,0,1,3,2,1,0,21,9,10,27,40
4693,109,"b","b2",1,"cube",TRUE,"NA","NA","NA","2","na",0,1,1,0,0,"NA","11,21,23",0,"engage",FALSE,1,"gordon","arm is very wiggly and even though they tried often it is very bad for picking up from the ground. also becomes very tipsy when picking up from ground
",3,1,0,4,4,2,1,0,0,0,1,0,3,0,1,7,9,10,45,26
1414,109,"r","r2",2,"cone",TRUE,"NA","NA","6","NA","engage",0,2,5,0,0,"4,3,10,12,13,23","22,21",0,"engage",FALSE,5,"Miele","Very good intake for shute and floor, instantly sucking in both cones and cubes. Driver is very good at microadjusting for scoring so they are very fast. 
",8,1,7,2,9,3,3,2,0,0,1,6,2,1,0,25,21,10,16.875,56
5409,109,"r","r3",1,"cone",FALSE,"4","4","18","NA","na",0,2,2,0,0,"NA","5,14,17",0,"engage",FALSE,3,"Kim","Picks up cubes and cones from the ground. Missed a few placements. Can go over the charge station. 
",3,1,1,3,4,0,2,1,0,1,0,0,3,1,0,11,4,10,45,25
9126,110,"b","b2",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,4,0,"3,1,4","2",0,"engage",FALSE,3,"santiago","slow arm and all the weight is at the top of the robot. when hit it starts tilting hard.
",4,1,3,2,5,0,0,4,0,0,1,3,1,0,1,20,21,10,33.75,51
9022,110,"r","r1",1,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,3,0,"7,18","NA",0,"engage",FALSE,3,"novinski","Everybot, so slow, so confused, can't get around people in the loading station so they just wait for everyone to leave
",2,1,2,1,3,0,1,1,0,0,1,2,0,0,1,8,9,10,67.5,27
5653,110,"b","b2",1,"cube",TRUE,"4","4","NA","11,21","na",0,1,3,0,0,"NA","25,19,20,23",0,"engage",FALSE,4,"gordon","quick pick up and was able to shoot pieces accurately into nodes from behind charge station
",4,2,0,6,6,4,0,0,1,1,0,0,4,0,2,8,10,10,33.75,28
910,110,"b","b3",3,"cone",TRUE,"NA","NA","9","NA","na",0,1,0,4,0,"7,25,6,27","8",0,"engage",FALSE,3,"horvat","sometimes took a while to aim. overall decent
",5,1,5,1,6,2,0,3,0,0,1,4,1,1,0,19,9,10,27,38
2399,110,"r","r2",1,"cone",TRUE,"4","4","9","8","na",0,2,0,5,0,"6,22,4,3,1,25,16","NA",0,"park",FALSE,4,"miele","Very sturdy tank drive that completely stopped an opponent after a hit. very effective intake for cones from shelf.
",7,2,8,1,9,2,1,4,0,0,2,7,0,1,1,27,15,0,19.286,42
2974,109,"r","r1",3,"cone",TRUE,"1,2","1,2","1","2","na",0,0,0,8,0,"7,9,16,15,27,26,18","11,8",0,"na",FALSE,3,"novinski","consistent scoring! could stand to drive around the other bots more,
",9,2,8,3,11,2,4,3,0,0,2,7,2,1,1,31,15,0,15,46
